title,year,release_date,total_gross_domestic,max_theaters,genre,budget_chart,detail_url,opening_weekend,opening_theaters,budget,mpaa_rating,runtime_min,distributor,title_norm,rt_slug,wayback_timestamp,rt_score_prerelease,rt_reviews_prerelease,rt_audience_prerelease,rt_score_final,rt_reviews_final,rt_audience_final,release_dt,release_month,release_dow,release_year,is_holiday_weekend,is_summer,is_awards_season,is_spring_break,is_sequel,distributor_group,mpaa_ordinal,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Musical,genre_Romance,genre_Sci-Fi,genre_Thriller,primary_genre,budget_known,log_budget,rt_score_delta,log_rt_reviews_release,log_opening_weekend,log_total_gross,dist_A24,dist_Amazon,dist_Disney,dist_Lionsgate,dist_Netflix,dist_Other,dist_Paramount,dist_Sony,dist_Universal,dist_WB,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,month_12.0
My Hero Academia: Heroes Rising,2020,2020-02-26,13304000.0,1231.0,Action Adventure Animation Sci-Fi,,https://www.boxofficemojo.com/release/rl867926529/?ref_=bo_yld_table_33,5891252.0,1196.0,,PG,104.0,FUNimation Entertainment,my hero academia heroes rising,my_hero_academia_heroes_rising,,,,,92.0,39.0,98.0,2020-02-26,2.0,2.0,2020.0,0,0,0,0,1,Other,2,1,1,1,0,0,0,0,0,0,0,0,1,0,Action Adventure Animation Sci-Fi,0,0.0,,0.0,15.588979266449737,16.40357537502026,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Bombshell,2020,Dec 13,31762808.0,1721.0,Biography Drama,,https://www.boxofficemojo.com/release/rl2550760961/?ref_=bo_yld_table_34,319157.0,4.0,32000000.0,R,109.0,Lionsgate,bombshell,bombshell,,,,,0.0,0.0,0.0,,,,2020.0,0,0,0,0,0,Lionsgate,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama,1,17.281246492014,,0.0,12.673441556953152,17.2738066350166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Way Back,2020,-,13590514.0,2718.0,Drama Sport,,https://www.boxofficemojo.com/release/rl4127819265/?ref_=bo_yld_table_35,8170315.0,2718.0,,R,108.0,Warner Bros.,the way back,the_way_back,,,,,73.0,137.0,72.0,,,,2020.0,0,0,0,0,0,WB,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama Sport,0,0.0,,0.0,15.916018144178782,16.424882680920714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Brahms: The Boy II,2020,2020-02-21,12611536.0,2151.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl2567538177/?ref_=bo_yld_table_36,5823006.0,2151.0,10000000.0,PG,86.0,STX Entertainment,brahms the boy ii,brahms_the_boy_ii,,,,,11.0,56.0,44.0,2020-02-21,2.0,4.0,2020.0,1,0,0,0,1,Other,2,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,1,16.118095750958314,,0.0,15.577327352948021,16.350122587904398,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Jojo Rabbit,2020,Oct 18,33370906.0,1173.0,Comedy Drama War,,https://www.boxofficemojo.com/release/rl2030601729/?ref_=bo_yld_table_37,349555.0,5.0,14000000.0,PG,108.0,Fox Searchlight Pictures,jojo rabbit,jojo_rabbit,,,,,81.0,432.0,94.0,,,,2020.0,0,0,0,0,0,Disney,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama War,1,16.454567959008102,,0.0,12.764419056719149,17.323195030460074,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Impractical Jokers: The Movie,2020,Feb 21,10691091.0,1900.0,Comedy,,https://www.boxofficemojo.com/release/rl2998501889/?ref_=bo_yld_table_38,2607049.0,357.0,3000000.0,PG,92.0,truTV,impractical jokers the movie,impractical_jokers_the_movie,,,,,36.0,25.0,76.0,,,,2020.0,0,0,0,0,1,Other,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy,1,14.914123179965662,,0.0,14.773729871864825,16.184921429327613,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ford v Ferrari,2020,2019-11-15,117624357.0,3746.0,Action Biography Drama Sport,,https://www.boxofficemojo.com/release/rl990348801/?ref_=bo_yld_table_39,31474958.0,3528.0,97600000.0,PG,152.0,20th Century Fox,ford v ferrari,ford_v_ferrari,,,,,92.0,363.0,98.0,2019-11-15,11.0,4.0,2019.0,0,0,1,0,1,Other,2,1,0,0,0,0,1,0,0,0,0,0,0,0,Action Biography Drama Sport,1,18.39638806162922,,0.0,17.264702835272708,18.583006697831543,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Emma.,2020,Feb 21,10055355.0,1732.0,Comedy Drama Romance,,https://www.boxofficemojo.com/release/rl3221784065/?ref_=bo_yld_table_40,234482.0,5.0,10000000.0,PG,124.0,Focus Features,emma,emma_2020,,,,,86.0,260.0,72.0,,,,2020.0,0,0,0,0,0,Universal,2,0,0,0,1,0,1,0,0,0,0,1,0,0,Comedy Drama Romance,1,16.118095750958314,,0.0,12.365138369571095,16.123615985833148,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bloodshot,2020,2020-03-13,12561824.0,2861.0,Action Adventure Sci-Fi,,https://www.boxofficemojo.com/release/rl235374081/?ref_=bo_yld_table_41,9176695.0,2861.0,45000000.0,PG,109.0,Sony Pictures Releasing,bloodshot,bloodshot,,,,,29.0,3.0,29.0,2020-03-13,3.0,4.0,2020.0,1,0,0,1,0,Sony,2,1,1,0,0,0,0,0,0,0,0,0,1,0,Action Adventure Sci-Fi,1,17.622173069956816,,0.0,16.032177784958467,16.346173010996704,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
I Still Believe,2020,2020-03-13,9868521.0,3250.0,Biography Drama Music Romance,,https://www.boxofficemojo.com/release/rl1628014081/?ref_=bo_yld_table_42,9103614.0,3250.0,12000000.0,PG,116.0,Lionsgate,i still believe,i_still_believe,,,,,50.0,48.0,98.0,2020-03-13,3.0,4.0,2020.0,1,0,0,1,0,Lionsgate,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Biography Drama Music Romance,1,16.300417291085605,,0.0,16.02418214535035,16.104860653489315,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Come Play,2020,2020-10-30,10475990.0,2183.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl2773844737/?ref_=bo_yld_table_43,3119875.0,2183.0,,PG,96.0,Focus Features,come play,come_play,20201027212218.0,,,,57.0,120.0,67.0,2020-10-30,10.0,4.0,2020.0,0,0,0,0,0,Universal,2,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,0,0.0,,0.0,14.953303815406125,16.164596625502842,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Let Him Go,2020,2020-11-06,9358025.0,2458.0,Crime Drama Thriller Western,,https://www.boxofficemojo.com/release/rl2393408001/?ref_=bo_yld_table_44,4000470.0,2454.0,,R,113.0,Focus Features,let him go,let_him_go,20201102143202.0,,,,85.0,197.0,76.0,2020-11-06,11.0,4.0,2020.0,0,0,1,0,0,Universal,4,0,0,0,0,1,1,0,0,0,0,0,0,1,Crime Drama Thriller Western,0,0.0,,0.0,15.201922662152178,16.051744928775886,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Freaky,2020,2020-11-13,9030855.0,2472.0,Comedy Horror Thriller,,https://www.boxofficemojo.com/release/rl1699840769/?ref_=bo_yld_table_45,3600355.0,2472.0,,R,102.0,Universal Pictures,freaky,freaky,,,,,84.0,253.0,80.0,2020-11-13,11.0,4.0,2020.0,0,0,1,0,0,Universal,4,0,0,0,1,0,0,0,0,1,0,0,0,1,Comedy Horror Thriller,0,0.0,,0.0,15.096543287426044,16.01615771602775,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Downhill,2020,2020-02-14,8287061.0,2311.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl2611249665/?ref_=bo_yld_table_46,4622018.0,2301.0,,R,86.0,Searchlight Pictures,downhill,downhill,,,,,89.0,9.0,62.0,2020-02-14,2.0,4.0,2020.0,1,0,0,0,0,Disney,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,15.346342180582571,15.930206061400876,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Weathering with You,2020,2020-01-15,8056636.0,1020.0,Animation Drama Fantasy Romance,,https://www.boxofficemojo.com/release/rl3669066241/?ref_=bo_yld_table_47,1808533.0,486.0,,PG,112.0,GKIDS,weathering with you,weathering_with_you,,,,,92.0,98.0,95.0,2020-01-15,1.0,2.0,2020.0,1,0,0,0,0,Other,2,0,0,1,0,0,1,0,1,0,0,1,0,0,Animation Drama Fantasy Romance,0,0.0,,0.0,14.40802713030816,15.902006781754052,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Cats,2020,2019-12-20,27166770.0,3380.0,Comedy Drama Family Fantasy Musical,,https://www.boxofficemojo.com/release/rl2684847617/?ref_=bo_yld_table_48,6619870.0,3380.0,95000000.0,PG,110.0,Universal Pictures,cats,cats_2020,,,,,27.0,43.0,27.0,2019-12-20,12.0,4.0,2019.0,1,0,1,0,0,Universal,2,0,0,0,1,0,1,1,1,0,1,0,0,0,Comedy Drama Family Fantasy Musical,1,18.36938746009113,,0.0,15.705586441318495,17.117505130026405,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
The Hunt,2020,2020-03-13,5812500.0,3028.0,Action Horror Thriller,,https://www.boxofficemojo.com/release/rl1459979777/?ref_=bo_yld_table_49,5304455.0,3028.0,14000000.0,R,90.0,Universal Pictures,the hunt,,,,,,,,,2020-03-13,3.0,4.0,2020.0,1,0,0,1,0,Universal,4,1,0,0,0,0,0,0,0,1,0,0,0,1,Action Horror Thriller,1,16.454567959008102,,0.0,15.484057780003061,15.575521500920745,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
The Rhythm Section,2020,2020-01-31,5437971.0,3049.0,Action Drama Mystery Thriller,,https://www.boxofficemojo.com/release/rl3775038977/?ref_=bo_yld_table_50,2715384.0,3049.0,50000000.0,R,109.0,Paramount Pictures,the rhythm section,the_rhythm_section,,,,,28.0,188.0,44.0,2020-01-31,1.0,4.0,2020.0,0,0,0,0,0,Paramount,4,1,0,0,0,0,1,0,0,0,0,0,0,1,Action Drama Mystery Thriller,1,17.72753358339242,,0.0,14.814444306085038,15.508916755209476,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Monster Hunter,2020,2020-12-18,15162470.0,1817.0,Action Adventure Animation Fantasy,,https://www.boxofficemojo.com/release/rl1862895105/?ref_=bo_yld_table_51,2201269.0,1736.0,,PG,103.0,Screen Gems,monster hunter,monster_hunter,,,,,45.0,98.0,70.0,2020-12-18,12.0,4.0,2020.0,0,0,1,0,0,Other,2,1,1,1,0,0,0,0,1,0,0,0,0,0,Action Adventure Animation Fantasy,0,0.0,,0.0,14.604545024498012,16.534333919619257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
A Beautiful Day in the Neighborhood,2020,2019-11-22,61704055.0,3491.0,Biography Drama Family,,https://www.boxofficemojo.com/release/rl2651096577/?ref_=bo_yld_table_52,13251238.0,3235.0,25000000.0,PG,109.0,Sony Pictures Releasing,a beautiful day in the neighborhood,a_beautiful_day_in_the_neighborhood,,,,,95.0,380.0,92.0,2019-11-22,11.0,4.0,2019.0,1,0,1,0,0,Sony,2,0,0,0,0,0,1,1,0,0,0,0,0,0,Biography Drama Family,1,17.034386422832473,,0.0,16.39960161545873,17.937860224154228,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Hocus Pocus,2020,2020-10-02,43846.0,2570.0,Comedy Family Fantasy,,https://www.boxofficemojo.com/release/rl1331004161/?ref_=bo_yld_table_53,1925000.0,2570.0,,PG,96.0,Walt Disney Studios Motion Pictures,hocus pocus,hocus_pocus,,,,,42.0,65.0,72.0,2020-10-02,10.0,4.0,2020.0,0,0,0,0,0,Disney,2,0,0,0,1,0,0,1,1,0,0,0,0,0,Comedy Family Fantasy,0,0.0,,0.0,14.470437045184406,10.688461580408601,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Richard Jewell,2020,2019-12-13,22345542.0,2502.0,Biography Crime Drama,,https://www.boxofficemojo.com/release/rl2903213569/?ref_=bo_yld_table_54,4705265.0,2502.0,45000000.0,R,131.0,Warner Bros.,richard jewell,richard_jewell,20191212190551.0,,,,77.0,299.0,96.0,2019-12-13,12.0,4.0,2019.0,0,0,1,0,0,WB,4,0,0,0,0,1,1,0,0,0,0,0,0,0,Biography Crime Drama,1,17.622173069956816,,0.0,15.364192865003965,16.922137440792852,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
The SpongeBob Movie: Sponge on the Run,2020,2020-08-14,4810790.0,326.0,Adventure Animation Comedy Drama Family Fantasy,,https://www.boxofficemojo.com/release/rl2558297601/?ref_=bo_yld_table_55,865824.0,300.0,,PG,91.0,Paramount Pictures,the spongebob movie sponge on the run,the_spongebob_movie_sponge_on_the_run,,,,,66.0,74.0,48.0,2020-08-14,8.0,4.0,2020.0,0,1,0,0,1,Paramount,2,0,1,1,1,0,1,1,1,0,0,0,0,0,Adventure Animation Comedy Drama Family Fantasy,0,0.0,,0.0,13.671438088602017,15.386372077626127,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Broken Hearts Gallery,2020,2020-09-11,4067442.0,2221.0,Comedy Romance,,https://www.boxofficemojo.com/release/rl742425345/?ref_=bo_yld_table_56,1126401.0,2209.0,,PG,109.0,TriStar Pictures,the broken hearts gallery,the_broken_hearts_gallery,20200910160549.0,79.0,28.0,,80.0,117.0,88.0,2020-09-11,9.0,4.0,2020.0,0,0,0,0,0,Other,2,0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy Romance,0,0.0,1.0,3.367295829986474,13.93453903995252,15.21852510445532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Infidel,2020,2020-09-18,4051990.0,1885.0,Action Thriller,,https://www.boxofficemojo.com/release/rl314475009/?ref_=bo_yld_table_57,1384296.0,1724.0,,R,108.0,Cloudburst Entertainment,infidel,infidel_2020,,,,,58.0,12.0,86.0,2020-09-18,9.0,4.0,2020.0,0,0,0,0,0,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,1,Action Thriller,0,0.0,,0.0,14.14070298751318,15.214718923222874,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News of the World,2020,2020-12-25,12668325.0,1986.0,Action Adventure Drama Western,,https://www.boxofficemojo.com/release/rl3054208513/?ref_=bo_yld_table_58,2250430.0,1900.0,,PG,118.0,Universal Pictures,news of the world,news_of_the_world,,,,,88.0,270.0,89.0,2020-12-25,12.0,4.0,2020.0,1,0,1,0,0,Universal,2,1,1,0,0,0,1,0,0,0,0,0,0,0,Action Adventure Drama Western,0,0.0,,0.0,14.626632311391736,16.354615420442798,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Portrait of a Lady on Fire,2020,2019-12-06,3759854.0,334.0,Drama Romance,,https://www.boxofficemojo.com/release/rl1325958657/?ref_=bo_yld_table_59,67344.0,2.0,,R,122.0,Neon,portrait of a lady on fire,portrait_of_a_lady_on_fire,20191205150453.0,98.0,107.0,,98.0,337.0,92.0,2019-12-06,12.0,4.0,2019.0,0,0,1,0,0,Other,4,0,0,0,0,0,1,0,0,0,0,1,0,0,Drama Romance,0,0.0,0.0,4.68213122712422,11.117583940032915,15.139890950792687,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bill & Ted Face the Music,2020,2020-08-28,3439660.0,1007.0,Adventure Comedy Music Sci-Fi,,https://www.boxofficemojo.com/release/rl3926492673/?ref_=bo_yld_table_60,1125007.0,1007.0,,PG,91.0,United Artists Releasing,bill  ted face the music,bill_and_ted_face_the_music,,,,,83.0,267.0,64.0,2020-08-28,8.0,4.0,2020.0,0,1,0,0,0,Other,2,0,1,0,1,0,0,0,0,0,0,0,1,0,Adventure Comedy Music Sci-Fi,0,0.0,,0.0,13.933300704706484,15.050883477981927,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020 Oscar Nominated Short Films,2020,2020-01-31,3306611.0,536.0,-,,https://www.boxofficemojo.com/release/rl615875073/?ref_=bo_yld_table_61,1155505.0,465.0,,,153.0,Magnolia Pictures,2020 oscar nominated short films,,,,,,,,,2020-01-31,1.0,4.0,2020.0,0,0,0,0,0,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0.0,,0.0,13.960048901240425,15.011434658198223,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Queen & Slim,2020,2019-11-27,43808310.0,1715.0,Crime Drama Romance Thriller,,https://www.boxofficemojo.com/release/rl50824705/?ref_=bo_yld_table_62,11890490.0,1690.0,18000000.0,R,132.0,Universal Pictures,queen  slim,queen_and_slim,,,,,82.0,233.0,92.0,2019-11-27,11.0,2.0,2019.0,1,0,1,0,0,Universal,4,0,0,0,0,1,1,0,0,0,0,1,0,1,Crime Drama Romance Thriller,1,16.705882371415992,,0.0,16.291249563020397,17.595334106205083,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
The Empty Man,2020,2020-10-23,2992948.0,2051.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl168527361/?ref_=bo_yld_table_63,1310326.0,2027.0,,R,137.0,20th Century Studios,the empty man,the_empty_man,,,,,73.0,30.0,39.0,2020-10-23,10.0,4.0,2020.0,0,0,0,0,0,Disney,4,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,0,0.0,,0.0,14.085787282348475,14.911769746930219,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
My Boyfriend's Meds,2020,2020-02-21,2971116.0,350.0,Comedy,,https://www.boxofficemojo.com/release/rl537298433/?ref_=bo_yld_table_64,1396140.0,350.0,,R,100.0,Pantelion Films,my boyfriends meds,my_boyfriends_meds,,,,,83.0,95.0,83.0,2020-02-21,2.0,4.0,2020.0,1,0,0,0,0,Other,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy,0,0.0,,0.0,14.149222560069338,14.904448534349251,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Last Full Measure,2020,2020-01-24,2949212.0,617.0,Drama War,,https://www.boxofficemojo.com/release/rl1617987073/?ref_=bo_yld_table_65,1058019.0,614.0,,R,116.0,Roadside Attractions,the last full measure,the_last_full_measure,20200123191515.0,,,,62.0,78.0,96.0,2020-01-24,1.0,4.0,2020.0,0,0,0,0,0,Other,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama War,0,0.0,,0.0,13.871909794813394,14.897048913062962,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Words on Bathroom Walls,2020,2020-08-21,2542518.0,1395.0,Drama Romance,,https://www.boxofficemojo.com/release/rl2437120769/?ref_=bo_yld_table_66,432968.0,924.0,,PG,110.0,Roadside Attractions,words on bathroom walls,words_on_bathroom_walls,,,,,89.0,92.0,94.0,2020-08-21,8.0,4.0,2020.0,0,1,0,0,0,Other,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Drama Romance,0,0.0,,0.0,12.9784214108882,14.748665879836615,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,2020,2020-07-10,2482000.0,2097.0,Adventure Fantasy Sci-Fi,,https://www.boxofficemojo.com/release/rl172327681/?ref_=bo_yld_table_67,611000.0,611.0,18000000.0,PG,124.0,Walt Disney Studios Motion Pictures,star wars episode v  the empire strikes back,star_wars_episode_v_the_empire_strikes_back,,,,,93.0,174.0,97.0,2020-07-10,7.0,4.0,2020.0,0,1,0,0,1,Disney,2,0,1,0,0,0,0,0,1,0,0,0,1,0,Adventure Fantasy Sci-Fi,1,16.705882371415992,,0.0,13.322853874813605,14.724575647647494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fatale,2020,2020-12-18,6306897.0,1222.0,Drama Mystery Romance Thriller,,https://www.boxofficemojo.com/release/rl1846248961/?ref_=bo_yld_table_68,918112.0,1107.0,,R,102.0,Lionsgate,fatale,fatale,,,,,46.0,70.0,87.0,2020-12-18,12.0,4.0,2020.0,0,0,1,0,0,Lionsgate,4,0,0,0,0,0,1,0,0,0,0,1,0,1,Drama Mystery Romance Thriller,0,0.0,,0.0,13.730075755709139,15.657154513008273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Nightmare Before Christmas,2020,2020-10-16,2286000.0,2194.0,Adventure Animation Family Fantasy Musical,,https://www.boxofficemojo.com/release/rl3260515073/?ref_=bo_yld_table_69,1323000.0,2194.0,,PG,76.0,Walt Disney Studios Motion Pictures,the nightmare before christmas,the_nightmare_before_christmas,,,,,95.0,107.0,91.0,2020-10-16,10.0,4.0,2020.0,0,0,0,0,0,Disney,2,0,1,1,0,0,0,1,1,0,1,0,0,0,Adventure Animation Family Fantasy Musical,0,0.0,,0.0,14.095413198954706,14.642314560782117,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ip Man 4: The Finale,2020,2019-12-25,3956031.0,125.0,Action Biography Drama History,,https://www.boxofficemojo.com/release/rl1386316289/?ref_=bo_yld_table_70,737718.0,70.0,,,107.0,Well Go USA Entertainment,ip man 4 the finale,ip_man_4_the_finale,,,,,85.0,34.0,95.0,2019-12-25,12.0,2.0,2019.0,1,0,1,0,1,Other,3,1,0,0,0,0,1,0,0,0,0,0,0,0,Action Biography Drama History,0,0.0,,0.0,13.511318272267982,15.19075206067079,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Half Brothers,2020,2020-12-04,2241980.0,1386.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl760382209/?ref_=bo_yld_table_71,700160.0,1369.0,,PG,96.0,Focus Features,half brothers,half_brothers_2020,,,,,36.0,44.0,80.0,2020-12-04,12.0,4.0,2020.0,0,0,1,0,0,Universal,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,13.459065587579596,14.622870408002061,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Elf,2020,2020-11-13,2182679.0,850.0,Adventure Comedy Family Fantasy Romance,,https://www.boxofficemojo.com/release/rl3042738945/?ref_=bo_yld_table_72,170000.0,300.0,33000000.0,PG,97.0,New Line Cinema,elf,elf,,,,,85.0,204.0,79.0,2020-11-13,11.0,4.0,2020.0,0,0,1,0,0,Other,2,0,1,0,1,0,0,1,1,0,0,1,0,0,Adventure Comedy Family Fantasy Romance,1,17.312018149733785,,0.0,12.04355959836804,14.596064037521886,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Personal History of David Copperfield,2020,2020-08-28,1876298.0,1550.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl413237761/?ref_=bo_yld_table_73,475800.0,1360.0,,PG,119.0,Searchlight Pictures,the personal history of david copperfield,the_personal_history_of_david_copperfield,,,,,92.0,249.0,55.0,2020-08-28,8.0,4.0,2020.0,0,1,0,0,0,Disney,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,13.072754978572199,14.444811777511513,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Wretched,2020,2020-05-01,1814193.0,101.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl716997121/?ref_=bo_yld_table_74,65908.0,12.0,,,95.0,IFC Films,the wretched,haraamkhor,,,,,67.0,9.0,38.0,2020-05-01,5.0,4.0,2020.0,0,1,0,0,0,Other,3,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,0,0.0,,0.0,11.096030281727145,14.41115184991465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Lodge,2020,2020-02-07,2138907.0,395.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl2517140993/?ref_=bo_yld_table_75,76251.0,6.0,,R,108.0,Neon,the lodge,the_lodge,,,,,75.0,184.0,51.0,2020-02-07,2.0,4.0,2020.0,0,0,0,0,0,Other,4,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,0,0.0,,0.0,11.241798923633867,14.575805976386865,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Joker,2020,2019-10-04,335451311.0,4374.0,Drama,,https://www.boxofficemojo.com/release/rl252151297/?ref_=bo_yld_table_76,96202337.0,4374.0,55000000.0,R,122.0,Warner Bros.,joker,joker,,,,,33.0,4.0,33.0,2019-10-04,10.0,4.0,2019.0,0,0,0,0,0,WB,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,1,17.822843761378564,,0.0,18.381964218874913,19.630987383129632,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Rental,2020,2020-07-24,1637548.0,250.0,Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl1857978881/?ref_=bo_yld_table_77,403852.0,250.0,,R,88.0,IFC Films,the rental,4_dead_girls_the_soul_taker_2013,,,,,20.0,1.0,20.0,2020-07-24,7.0,4.0,2020.0,0,1,0,0,0,Other,4,0,0,0,0,0,1,0,0,1,0,0,0,1,Drama Horror Mystery Thriller,0,0.0,,0.0,12.908806229343533,14.308711169707962,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Once Upon a Time... in Hollywood,2020,2019-07-26,142502728.0,3659.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl520455681/?ref_=bo_yld_table_78,41082018.0,3659.0,90000000.0,R,161.0,Sony Pictures Releasing,once upon a time in hollywood,once_upon_a_time_in_hollywood,,,,,86.0,580.0,70.0,2019-07-26,7.0,4.0,2019.0,0,1,0,0,0,Sony,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,1,18.31532023940565,,0.0,17.531081089820802,18.774871708366796,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jurassic Park,2020,2020-06-19,1386600.0,316.0,Adventure Sci-Fi,,https://www.boxofficemojo.com/release/rl54887169/?ref_=bo_yld_table_79,517600.0,230.0,63000000.0,PG,127.0,Universal Pictures,jurassic park,jurassic_park,,,,,91.0,203.0,91.0,2020-06-19,6.0,4.0,2020.0,0,1,0,0,0,Universal,2,0,1,0,0,0,0,0,0,0,0,0,1,0,Adventure Sci-Fi,1,17.958645300228824,,0.0,13.15695995416078,14.142365986678787,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
